Date,Load (MW)
10/19/2014,11860
10/19/2014,12042
10/19/2014,12279
10/19/2014,12518
10/19/2014,12486
10/19/2014,12395
10/19/2014,12525
10/19/2014,12722
10/19/2014,12892
10/19/2014,13088
10/19/2014,13182
10/19/2014,13338
10/19/2014,13713
10/19/2014,13278
10/19/2014,12504
10/19/2014,11496
10/19/2014,10509
10/19/2014,10206
10/20/2014,9904
10/20/2014,9653
10/20/2014,9908
10/20/2014,10081
10/20/2014,10589
10/20/2014,11571
10/20/2014,12203
10/20/2014,12275
10/20/2014,12029
10/20/2014,12068
10/20/2014,12120
10/20/2014,12161
10/20/2014,12365
10/20/2014,12572
10/20/2014,12798
10/20/2014,13077
10/20/2014,13276
10/20/2014,13607
10/20/2014,13902
10/20/2014,13438
10/20/2014,12693
10/20/2014,11704
10/20/2014,10718
10/20/2014,10105
10/21/2014,9672
10/21/2014,9430
10/21/2014,9208
10/21/2014,9358
10/21/2014,9911
10/21/2014,10980
10/21/2014,11864
10/21/2014,11877
10/21/2014,11969
10/21/2014,12130
10/21/2014,12232
10/21/2014,12284
10/21/2014,12597
10/21/2014,12876
10/21/2014,13113
10/21/2014,13368
10/21/2014,13456
10/21/2014,13690
10/21/2014,13887
10/21/2014,13385
10/21/2014,12622
10/21/2014,11663
10/21/2014,10833
10/21/2014,10146
10/22/2014,9699
10/22/2014,9451
10/22/2014,9366
10/22/2014,9517
10/22/2014,10070
10/22/2014,11207
10/22/2014,12059
10/22/2014,12030
10/22/2014,12016
10/22/2014,12075
10/22/2014,12139
10/22/2014,12133
10/22/2014,12398
10/22/2014,12678
10/22/2014,12935
10/22/2014,13212
10/22/2014,13367
10/22/2014,13696
10/22/2014,13925
10/22/2014,13431
10/22/2014,12634
10/22/2014,11618
10/22/2014,10684
10/22/2014,10057
10/23/2014,9644
10/23/2014,9391
10/23/2014,9309
10/23/2014,9453
10/23/2014,10002
10/23/2014,11072
10/23/2014,11909
10/23/2014,12013
10/23/2014,12107
10/23/2014,12148
10/23/2014,12127
10/23/2014,12178
10/23/2014,12477
10/23/2014,12633
10/23/2014,12807
10/23/2014,12962
10/23/2014,12965
10/23/2014,13266
10/23/2014,13415
10/23/2014,12960
10/23/2014,12330
10/23/2014,11482
10/23/2014,10589
10/23/2014,9997
10/24/2014,9551
10/24/2014,9384
10/24/2014,9753
10/24/2014,9812
10/24/2014,9987
10/24/2014,10436
10/24/2014,10825
10/24/2014,11191
10/24/2014,11467
10/24/2014,11581
10/24/2014,11288
10/24/2014,10903
10/24/2014,10960
10/24/2014,11149
10/24/2014,11271
10/24/2014,11527
10/24/2014,11765
10/24/2014,12353
10/24/2014,12516
10/24/2014,12177
10/24/2014,11668
10/24/2014,10951
10/24/2014,10297
10/24/2014,10117
10/25/2014,9688
10/25/2014,9426
10/25/2014,9273
10/25/2014,9500
10/25/2014,9697
10/25/2014,9985
10/25/2014,10323
10/25/2014,10651
10/25/2014,10999
10/25/2014,11086
10/25/2014,11009
10/25/2014,10998
10/25/2014,10965
10/25/2014,11115
10/25/2014,11313
10/25/2014,11290
10/25/2014,11563
10/25/2014,12313
10/25/2014,12669
10/25/2014,12323
10/25/2014,11665
10/25/2014,10809
10/25/2014,9980
10/25/2014,9558
10/26/2014,9454
10/26/2014,9285
10/26/2014,9262
10/26/2014,9482
10/26/2014,10059
10/26/2014,11141
10/26/2014,11904
10/26/2014,11945
10/26/2014,11977
10/26/2014,12015
10/26/2014,12034
10/26/2014,12083
10/26/2014,12322
10/26/2014,12491
10/26/2014,12755
10/26/2014,13042
10/26/2014,13212
10/26/2014,13663
10/26/2014,13817
10/26/2014,13264
10/26/2014,12463
10/26/2014,11437
10/26/2014,10534
10/26/2014,9880
10/27/2014,9498
10/27/2014,9278
10/27/2014,9221
10/27/2014,9381
10/27/2014,9938
10/27/2014,11047
10/27/2014,12068
10/27/2014,12126
10/27/2014,12298
10/27/2014,12497
10/27/2014,12501
10/27/2014,12400
10/27/2014,12434
10/27/2014,12451
10/27/2014,12435
10/27/2014,12522
10/27/2014,12754
10/27/2014,13415
10/27/2014,13518
10/27/2014,13106
10/27/2014,12400
10/27/2014,11446
10/27/2014,10525
10/27/2014,10005
10/28/2014,9663
10/28/2014,9443
10/28/2014,9351
10/28/2014,9524
10/28/2014,10084
10/28/2014,11164
10/28/2014,12196
10/28/2014,12268
10/28/2014,12324
10/28/2014,12384
10/28/2014,12354
10/28/2014,12269
10/28/2014,12253
10/28/2014,12281
10/28/2014,12407
10/28/2014,12584
10/28/2014,12733
10/28/2014,13265
10/28/2014,13440
10/28/2014,12991
10/28/2014,12365
10/28/2014,11353
10/28/2014,10503
10/28/2014,9959
10/29/2014,9585
10/29/2014,9328
10/29/2014,9253
10/29/2014,9414
10/29/2014,9958
10/29/2014,11031
10/29/2014,12012
10/29/2014,12048
10/29/2014,12026
10/29/2014,12004
10/29/2014,11909
10/29/2014,11777
10/29/2014,11828
10/29/2014,11937
10/29/2014,12070
10/29/2014,12327
10/29/2014,12547
10/29/2014,13096
10/29/2014,13314
10/29/2014,12889
10/29/2014,12191
10/29/2014,11313
10/29/2014,10433
10/29/2014,9878
10/30/2014,9503
10/30/2014,9256
10/30/2014,9198
10/30/2014,9347
10/30/2014,9855
10/30/2014,10877
10/30/2014,11809
10/30/2014,11841
10/30/2014,11852
10/30/2014,11861
10/30/2014,11848
10/30/2014,11768
10/30/2014,11917
10/30/2014,12105
10/30/2014,12306
10/30/2014,12410
10/30/2014,12647
10/30/2014,12982
10/30/2014,13085
10/30/2014,12602
10/30/2014,11974
10/30/2014,11278
10/30/2014,10465
10/30/2014,9930
10/31/2014,9494
10/31/2014,9206
10/31/2014,9299
10/31/2014,9392
10/31/2014,9589
10/31/2014,9883
10/31/2014,9960
10/31/2014,10210
10/31/2014,10433
10/31/2014,10599
10/31/2014,10636
10/31/2014,10716
10/31/2014,10807
10/31/2014,11008
10/31/2014,11317
10/31/2014,11712
10/31/2014,11983
10/31/2014,12240
10/31/2014,12056
10/31/2014,11668
10/31/2014,11273
10/31/2014,10764
10/31/2014,10281
10/31/2014,10106
11/1/2014,9541
11/1/2014,9227
11/1/2014,9133
11/1/2014,9184
11/1/2014,9255
11/1/2014,9435
11/1/2014,9703
11/1/2014,10259
11/1/2014,10750
11/1/2014,10517
11/1/2014,10306
11/1/2014,10414
11/1/2014,10593
11/1/2014,10767
11/1/2014,11022
11/1/2014,11447
11/1/2014,12425
11/1/2014,12715
11/1/2014,12406
11/1/2014,11968
11/1/2014,11291
11/1/2014,10451
11/1/2014,9722
11/1/2014,9435
11/2/2014,9552
11/2/2014,9354
11/2/2014,9197
11/2/2014,9215
11/2/2014,9433
11/2/2014,10045
11/2/2014,11081
11/2/2014,12021
11/2/2014,12148
11/2/2014,12182
11/2/2014,12225
11/2/2014,12078
11/2/2014,11842
11/2/2014,11804
11/2/2014,11784
11/2/2014,11782
11/2/2014,12024
11/2/2014,12863
11/2/2014,13084
11/2/2014,12732
11/2/2014,12218
11/2/2014,11467
11/2/2014,10553
11/2/2014,9763
11/3/2014,9316
11/3/2014,9011
11/3/2014,8966
11/3/2014,9187
11/3/2014,9302
11/3/2014,9681
11/3/2014,10737
11/3/2014,11317
11/3/2014,11423
11/3/2014,11674
11/3/2014,11198
11/3/2014,11063
11/3/2014,11045
11/3/2014,11151
11/3/2014,11228
11/3/2014,11389
11/3/2014,11819
11/3/2014,12812
11/3/2014,13174
11/3/2014,12883
11/3/2014,12439
11/3/2014,11662
11/3/2014,10737
11/3/2014,9944
11/4/2014,9505
11/4/2014,9569
11/4/2014,9424
11/4/2014,9401
11/4/2014,9321
11/4/2014,9921
11/4/2014,11027
11/4/2014,11635
11/4/2014,11474
11/4/2014,11334
11/4/2014,11181
11/4/2014,11049
11/4/2014,10998
11/4/2014,11019
11/4/2014,11156
11/4/2014,11425
11/4/2014,11903
11/4/2014,12928
11/4/2014,13287
11/4/2014,13024
11/4/2014,12669
11/4/2014,11965
11/4/2014,10995
11/4/2014,10180
11/5/2014,9738
11/5/2014,9735
11/5/2014,9635
11/5/2014,9622
11/5/2014,9813
11/5/2014,10364
11/5/2014,11307
11/5/2014,11921
11/5/2014,11844
11/5/2014,11717
11/5/2014,11585
11/5/2014,11418
11/5/2014,11384
11/5/2014,11411
11/5/2014,11456
11/5/2014,11666
11/5/2014,12087
11/5/2014,13043
11/5/2014,13342
11/5/2014,13098
11/5/2014,12644
11/5/2014,11934
11/5/2014,11099
11/5/2014,10300
11/6/2014,9922
11/6/2014,9709
11/6/2014,9824
11/6/2014,9793
11/6/2014,10017
11/6/2014,10361
11/6/2014,11382
11/6/2014,11989
11/6/2014,11875
11/6/2014,11652
11/6/2014,11521
11/6/2014,11386
11/6/2014,11234
11/6/2014,11325
11/6/2014,11316
11/6/2014,11513
11/6/2014,11922
11/6/2014,12786
11/6/2014,12983
11/6/2014,12674
11/6/2014,12306
11/6/2014,11784
11/6/2014,11168
11/6/2014,10459
11/7/2014,9952
11/7/2014,9652
11/7/2014,9783
11/7/2014,9674
11/7/2014,9759
11/7/2014,9983
11/7/2014,10433
11/7/2014,10613
11/7/2014,10656
11/7/2014,10449
11/7/2014,10359
11/7/2014,10204
11/7/2014,10053
11/7/2014,10000
11/7/2014,10090
11/7/2014,10383
11/7/2014,10907
11/7/2014,11942
11/7/2014,12200
11/7/2014,11971
11/7/2014,11651
11/7/2014,11194
11/7/2014,10583
11/7/2014,9970
11/8/2014,9635
11/8/2014,9534
11/8/2014,9291
11/8/2014,9187
11/8/2014,9248
11/8/2014,9454
11/8/2014,9807
11/8/2014,10051
11/8/2014,10364
11/8/2014,10645
11/8/2014,10528
11/8/2014,10563
11/8/2014,10560
11/8/2014,10532
11/8/2014,10506
11/8/2014,10582
11/8/2014,11084
11/8/2014,12227
11/8/2014,12524
11/8/2014,12306
11/8/2014,11938
11/8/2014,11299
11/8/2014,10476
11/8/2014,9874
11/9/2014,9599
11/9/2014,9394
11/9/2014,9271
11/9/2014,9286
11/9/2014,9549
11/9/2014,10216
11/9/2014,11430
11/9/2014,11920
11/9/2014,12134
11/9/2014,12301
11/9/2014,12306
11/9/2014,12236
11/9/2014,12098
11/9/2014,11975
11/9/2014,11881
11/9/2014,11922
11/9/2014,12384
11/9/2014,13443
11/9/2014,13690
11/9/2014,13398
11/9/2014,12956
11/9/2014,12180
11/9/2014,11193
11/9/2014,10285
11/10/2014,9835
11/10/2014,9576
11/10/2014,9403
11/10/2014,9365
11/10/2014,9591
11/10/2014,10193
11/10/2014,11438
11/10/2014,12033
11/10/2014,11922
11/10/2014,11686
11/10/2014,11495
11/10/2014,11346
11/10/2014,11243
11/10/2014,11212
11/10/2014,11252
11/10/2014,11486
11/10/2014,12007
11/10/2014,13152
11/10/2014,13445
11/10/2014,13208
11/10/2014,12805
11/10/2014,12153
11/10/2014,11318
11/10/2014,10481
11/11/2014,9939
11/11/2014,9850
11/11/2014,9880
11/11/2014,9879
11/11/2014,10066
11/11/2014,10586
11/11/2014,11432
11/11/2014,11979
11/11/2014,11744
11/11/2014,11605
11/11/2014,11423
11/11/2014,11247
11/11/2014,11105
11/11/2014,11053
11/11/2014,11145
11/11/2014,11442
11/11/2014,11982
11/11/2014,13126
11/11/2014,13424
11/11/2014,13176
11/11/2014,12798
11/11/2014,12133
11/11/2014,11302
11/11/2014,10489
11/12/2014,9949
11/12/2014,9849
11/12/2014,9874
11/12/2014,9863
11/12/2014,10115
11/12/2014,10722
11/12/2014,11923
11/12/2014,12574
11/12/2014,12272
11/12/2014,11732
11/12/2014,11488
11/12/2014,11331
11/12/2014,11197
11/12/2014,11236
11/12/2014,11297
11/12/2014,11507
11/12/2014,12024
11/12/2014,13118
11/12/2014,13431
11/12/2014,13185
11/12/2014,12781
11/12/2014,12105
11/12/2014,11262
11/12/2014,10414
11/13/2014,9977
11/13/2014,9686
11/13/2014,9487
11/13/2014,9475
11/13/2014,9632
11/13/2014,10274
11/13/2014,11332
11/13/2014,11999
11/13/2014,11867
11/13/2014,11647
11/13/2014,11380
11/13/2014,11229
11/13/2014,11169
11/13/2014,11215
11/13/2014,11311
11/13/2014,11447
11/13/2014,11859
11/13/2014,12771
11/13/2014,12918
11/13/2014,12620
11/13/2014,12234
11/13/2014,11682
11/13/2014,11027
11/13/2014,10306
11/14/2014,9852
11/14/2014,9518
11/14/2014,9315
11/14/2014,9379
11/14/2014,9577
11/14/2014,9863
11/14/2014,10277
11/14/2014,10571
11/14/2014,10803
11/14/2014,10461
11/14/2014,10328
11/14/2014,10174
11/14/2014,10017
11/14/2014,10002
11/14/2014,10059
11/14/2014,10265
11/14/2014,10827
11/14/2014,11939
11/14/2014,12134
11/14/2014,11863
11/14/2014,11543
11/14/2014,11102
11/14/2014,10548
11/14/2014,9937
11/15/2014,9626
11/15/2014,9517
11/15/2014,9311
11/15/2014,9227
11/15/2014,9211
11/15/2014,9399
11/15/2014,9792
11/15/2014,10156
11/15/2014,10604
11/15/2014,10798
11/15/2014,10865
11/15/2014,10463
11/15/2014,10298
11/15/2014,10231
11/15/2014,10283
11/15/2014,10565
11/15/2014,11036
11/15/2014,12386
11/15/2014,12690
11/15/2014,12501
11/15/2014,12179
11/15/2014,11569
11/15/2014,10735
11/15/2014,9933
11/16/2014,9518
11/16/2014,9236
11/16/2014,9095
11/16/2014,9124
11/16/2014,9421
11/16/2014,10150
11/16/2014,11105
11/16/2014,12070
11/16/2014,11973
11/16/2014,11769
11/16/2014,11600
11/16/2014,11391
11/16/2014,11192
11/16/2014,11210
11/16/2014,11230
11/16/2014,11401
11/16/2014,11851
11/16/2014,13247
11/16/2014,13599
11/16/2014,13417
11/16/2014,13018
11/16/2014,12280
11/16/2014,11344
11/16/2014,10490
11/17/2014,9816
11/17/2014,9557
11/17/2014,9346
11/17/2014,9349
11/17/2014,9634
11/17/2014,10294
11/17/2014,11484
11/17/2014,12146
11/17/2014,11978
11/17/2014,11679
11/17/2014,11569
11/17/2014,11447
11/17/2014,11329
11/17/2014,11426
11/17/2014,11556
11/17/2014,11603
11/17/2014,12064
11/17/2014,13200
11/17/2014,13436
11/17/2014,13206
11/17/2014,12779
11/17/2014,12085
11/17/2014,11191
11/17/2014,10307
11/18/2014,9777
11/18/2014,9504
11/18/2014,9323
11/18/2014,9310
11/18/2014,9550
11/18/2014,10215
11/18/2014,11420
11/18/2014,12125
11/18/2014,11953
11/18/2014,11770
11/18/2014,11585
11/18/2014,11405
11/18/2014,11214
11/18/2014,11317
11/18/2014,11298
11/18/2014,11427
11/18/2014,11836
11/18/2014,12816
11/18/2014,13282
11/18/2014,13103
11/18/2014,12650
11/18/2014,12034
11/18/2014,11130
11/18/2014,10276
11/19/2014,9688
11/19/2014,9364
11/19/2014,9186
11/19/2014,9107
11/19/2014,9320
11/19/2014,9999
11/19/2014,11233
11/19/2014,11927
11/19/2014,11741
11/19/2014,11559
11/19/2014,11415
11/19/2014,11249
11/19/2014,11471
11/19/2014,11447
11/19/2014,11335
11/19/2014,11550
11/19/2014,11980
11/19/2014,12977
11/19/2014,13127
11/19/2014,12882
11/19/2014,12490
11/19/2014,11949
11/19/2014,11078
11/19/2014,10237
11/20/2014,9698
11/20/2014,9333
11/20/2014,9140
11/20/2014,9402
11/20/2014,9677
11/20/2014,10156
11/20/2014,11158
11/20/2014,11569
11/20/2014,11523
11/20/2014,11435
11/20/2014,11371
11/20/2014,11301
11/20/2014,11271
11/20/2014,11344
11/20/2014,11508
11/20/2014,11646
11/20/2014,11898
11/20/2014,12730
11/20/2014,12775
11/20/2014,12480
11/20/2014,12068
11/20/2014,11542
11/20/2014,10942
11/20/2014,10216
11/21/2014,9726
11/21/2014,9575
11/21/2014,9501
11/21/2014,9383
11/21/2014,9378
11/21/2014,9561
11/21/2014,10020
11/21/2014,10349
11/21/2014,10585
11/21/2014,10666
11/21/2014,10654
11/21/2014,10563
11/21/2014,10477
11/21/2014,10510
11/21/2014,10567
11/21/2014,10676
11/21/2014,10886
11/21/2014,11921
11/21/2014,11973
11/21/2014,11684
11/21/2014,11363
11/21/2014,10946
11/21/2014,10432
11/21/2014,9919
11/22/2014,9350
11/22/2014,8983
11/22/2014,8822
11/22/2014,8976
11/22/2014,9007
11/22/2014,9209
11/22/2014,9602
11/22/2014,10138
11/22/2014,10516
11/22/2014,10617
11/22/2014,10594
11/22/2014,10278
11/22/2014,10149
11/22/2014,10199
11/22/2014,10319
11/22/2014,10378
11/22/2014,10718
11/22/2014,11928
11/22/2014,12132
11/22/2014,12021
11/22/2014,11910
11/22/2014,11388
11/22/2014,10664
11/22/2014,9964
11/23/2014,9485
11/23/2014,9179
11/23/2014,9033
11/23/2014,9058
11/23/2014,9274
11/23/2014,9900
11/23/2014,10894
11/23/2014,11324
11/23/2014,11745
11/23/2014,11969
11/23/2014,11909
11/23/2014,11775
11/23/2014,11635
11/23/2014,11621
11/23/2014,11633
11/23/2014,11488
11/23/2014,11927
11/23/2014,13053
11/23/2014,13217
11/23/2014,12960
11/23/2014,12545
11/23/2014,11981
11/23/2014,11189
11/23/2014,10656
11/24/2014,10061
11/24/2014,9692
11/24/2014,9486
11/24/2014,9443
11/24/2014,9677
11/24/2014,10264
11/24/2014,11163
11/24/2014,11833
11/24/2014,11897
11/24/2014,12144
11/24/2014,12199
11/24/2014,12357
11/24/2014,12051
11/24/2014,11816
11/24/2014,11788
11/24/2014,11794
11/24/2014,12087
11/24/2014,13184
11/24/2014,13350
11/24/2014,13208
11/24/2014,12872
11/24/2014,12308
11/24/2014,11491
11/24/2014,10888
11/25/2014,10294
11/25/2014,10165
11/25/2014,10064
11/25/2014,10038
11/25/2014,10214
11/25/2014,10373
11/25/2014,11246
11/25/2014,11594
11/25/2014,11856
11/25/2014,11885
11/25/2014,12165
11/25/2014,11984
11/25/2014,11779
11/25/2014,11674
11/25/2014,11600
11/25/2014,11748
11/25/2014,12138
11/25/2014,13037
11/25/2014,13169
11/25/2014,13319
11/25/2014,13110
11/25/2014,12631
11/25/2014,11575
11/25/2014,10682
11/26/2014,10067
11/26/2014,9795
11/26/2014,9731
11/26/2014,9632
11/26/2014,9693
11/26/2014,9932
11/26/2014,10334
11/26/2014,10657
11/26/2014,10902
11/26/2014,10950
11/26/2014,11093
11/26/2014,10761
11/26/2014,10558
11/26/2014,10390
11/26/2014,10292
11/26/2014,10397
11/26/2014,10625
11/26/2014,11310
11/26/2014,11300
11/26/2014,11212
11/26/2014,10860
11/26/2014,10712
11/26/2014,10411
11/26/2014,10178
11/27/2014,9970
11/27/2014,9655
11/27/2014,9446
11/27/2014,9433
11/27/2014,9614
11/27/2014,10003
11/27/2014,10547
11/27/2014,10491
11/27/2014,10523
11/27/2014,10441
11/27/2014,10495
11/27/2014,10389
11/27/2014,10186
11/27/2014,10096
11/27/2014,10083
11/27/2014,10027
11/27/2014,10584
11/27/2014,12039
11/27/2014,12251
11/27/2014,12089
11/27/2014,11871
11/27/2014,11545
11/27/2014,11110
11/27/2014,10475
11/28/2014,10157
11/28/2014,9878
11/28/2014,9645
11/28/2014,9562
11/28/2014,9664
11/28/2014,9978
11/28/2014,10435
11/28/2014,10754
11/28/2014,10982
11/28/2014,10972
11/28/2014,10810
11/28/2014,10547
11/28/2014,10355
11/28/2014,10287
11/28/2014,10341
11/28/2014,10647
11/28/2014,11338
11/28/2014,12347
11/28/2014,12489
11/28/2014,12392
11/28/2014,12204
11/28/2014,11843
11/28/2014,11307
11/28/2014,10633
11/29/2014,10090
11/29/2014,9726
11/29/2014,9498
11/29/2014,9415
11/29/2014,9810
11/29/2014,10026
11/29/2014,10413
11/29/2014,10720
11/29/2014,10929
11/29/2014,10870
11/29/2014,10697
11/29/2014,10488
11/29/2014,10032
11/29/2014,10183
11/29/2014,10394
11/29/2014,10637
11/29/2014,11171
11/29/2014,12661
11/29/2014,13011
11/29/2014,12953
11/29/2014,12685
11/29/2014,12079
11/29/2014,11179
11/29/2014,10359
11/30/2014,10032
11/30/2014,9925
11/30/2014,9572
11/30/2014,9506
11/30/2014,9835
11/30/2014,10570
11/30/2014,11924
11/30/2014,12835
11/30/2014,12831
11/30/2014,12767
11/30/2014,12714
11/30/2014,12553
11/30/2014,12393
11/30/2014,12313
11/30/2014,12246
11/30/2014,12338
11/30/2014,12841
11/30/2014,13899
11/30/2014,14111
11/30/2014,13889
11/30/2014,13488
11/30/2014,12789
11/30/2014,11843
11/30/2014,10884
12/1/2014,10274
12/1/2014,9932
12/1/2014,9754
12/1/2014,9758
12/1/2014,10061
12/1/2014,10763
12/1/2014,12111
12/1/2014,12972
12/1/2014,12664
12/1/2014,12331
12/1/2014,12054
12/1/2014,11763
12/1/2014,11570
12/1/2014,11625
12/1/2014,11620
12/1/2014,11802
12/1/2014,12351
12/1/2014,13670
12/1/2014,13948
12/1/2014,13760
12/1/2014,13379
12/1/2014,12720
12/1/2014,11788
12/1/2014,10772
12/2/2014,10254
12/2/2014,9884
12/2/2014,9665
12/2/2014,9627
12/2/2014,9879
12/2/2014,10607
12/2/2014,11912
12/2/2014,12652
12/2/2014,12562
12/2/2014,12501
12/2/2014,12353
12/2/2014,12082
12/2/2014,11893
12/2/2014,11856
12/2/2014,11894
12/2/2014,11985
12/2/2014,12352
12/2/2014,13566
12/2/2014,13794
12/2/2014,13601
12/2/2014,13250
12/2/2014,12598
12/2/2014,11719
12/2/2014,10716
12/3/2014,10362
12/3/2014,10002
12/3/2014,9745
12/3/2014,9484
12/3/2014,9653
12/3/2014,10396
12/3/2014,11705
12/3/2014,12627
12/3/2014,12668
12/3/2014,12686
12/3/2014,12471
12/3/2014,12476
12/3/2014,12389
12/3/2014,12436
12/3/2014,12441
12/3/2014,12363
12/3/2014,12678
12/3/2014,13697
12/3/2014,13861
12/3/2014,13597
12/3/2014,13172
12/3/2014,12622
12/3/2014,11693
12/3/2014,10888
12/4/2014,10499
12/4/2014,10066
12/4/2014,9565
12/4/2014,9566
12/4/2014,9799
12/4/2014,10445
12/4/2014,11672
12/4/2014,12487
12/4/2014,12384
12/4/2014,12107
12/4/2014,12175
12/4/2014,11986
12/4/2014,11811
12/4/2014,11871
12/4/2014,12139
12/4/2014,12230
12/4/2014,12201
12/4/2014,13134
12/4/2014,13223
12/4/2014,12963
12/4/2014,12797
12/4/2014,12604
12/4/2014,12001
12/4/2014,11236
12/5/2014,10261
12/5/2014,9959
12/5/2014,9886
12/5/2014,9790
12/5/2014,9872
12/5/2014,9942
12/5/2014,10349
12/5/2014,10813
12/5/2014,11273
12/5/2014,11754
12/5/2014,11689
12/5/2014,11279
12/5/2014,10970
12/5/2014,10937
12/5/2014,10982
12/5/2014,11189
12/5/2014,11750
12/5/2014,12786
12/5/2014,12809
12/5/2014,12620
12/5/2014,12358
12/5/2014,12018
12/5/2014,11440
12/5/2014,10674
12/6/2014,10107
12/6/2014,9691
12/6/2014,9411
12/6/2014,9319
12/6/2014,9293
12/6/2014,9439
12/6/2014,9723
12/6/2014,10100
12/6/2014,10665
12/6/2014,11062
12/6/2014,11095
12/6/2014,10933
12/6/2014,10874
12/6/2014,10738
12/6/2014,10789
12/6/2014,11057
12/6/2014,11572
12/6/2014,12809
12/6/2014,12992
12/6/2014,12802
12/6/2014,12508
12/6/2014,11964
12/6/2014,11099
12/6/2014,10193
12/7/2014,9564
12/7/2014,9221
12/7/2014,9063
12/7/2014,9063
12/7/2014,9312
12/7/2014,10015
12/7/2014,11228
12/7/2014,12142
12/7/2014,12261
12/7/2014,12303
12/7/2014,12211
12/7/2014,12076
12/7/2014,11900
12/7/2014,11812
12/7/2014,11771
12/7/2014,11869
12/7/2014,12338
12/7/2014,13612
12/7/2014,13715
12/7/2014,13476
12/7/2014,13079
12/7/2014,12434
12/7/2014,11451
12/7/2014,10485
12/8/2014,10034
12/8/2014,9770
12/8/2014,9590
12/8/2014,9566
12/8/2014,9820
12/8/2014,10463
12/8/2014,11518
12/8/2014,12213
12/8/2014,12376
12/8/2014,12628
12/8/2014,12315
12/8/2014,12249
12/8/2014,12151
12/8/2014,12120
12/8/2014,12094
12/8/2014,12114
12/8/2014,12554
12/8/2014,13676
12/8/2014,13784
12/8/2014,13559
12/8/2014,13210
12/8/2014,12533
12/8/2014,11552
12/8/2014,10586
12/9/2014,10050
12/9/2014,9874
12/9/2014,9636
12/9/2014,9616
12/9/2014,9583
12/9/2014,10070
12/9/2014,11242
12/9/2014,12190
12/9/2014,12216
12/9/2014,12243
12/9/2014,12204
12/9/2014,12084
12/9/2014,12018
12/9/2014,12046
12/9/2014,11946
12/9/2014,12021
12/9/2014,12513
12/9/2014,13640
12/9/2014,13736
12/9/2014,13439
12/9/2014,13035
12/9/2014,12412
12/9/2014,11475
12/9/2014,10491
12/10/2014,10148
12/10/2014,9797
12/10/2014,9409
12/10/2014,9498
12/10/2014,9793
12/10/2014,10385
12/10/2014,11500
12/10/2014,12397
12/10/2014,12317
12/10/2014,12343
12/10/2014,12157
12/10/2014,12093
12/10/2014,11856
12/10/2014,11769
12/10/2014,11771
12/10/2014,11905
12/10/2014,12360
12/10/2014,13498
12/10/2014,13536
12/10/2014,13304
12/10/2014,12919
12/10/2014,12311
12/10/2014,11474
12/10/2014,10521
12/11/2014,9932
12/11/2014,9678
12/11/2014,9680
12/11/2014,9685
12/11/2014,9787
12/11/2014,10259
12/11/2014,11136
12/11/2014,12101
12/11/2014,12142
12/11/2014,11866
12/11/2014,11595
12/11/2014,11483
12/11/2014,11325
12/11/2014,11216
12/11/2014,11161
12/11/2014,11238
12/11/2014,11862
12/11/2014,13107
12/11/2014,13208
12/11/2014,12924
12/11/2014,12622
12/11/2014,12189
12/11/2014,11583
12/11/2014,10886
12/12/2014,10291
12/12/2014,9664
12/12/2014,9399
12/12/2014,9319
12/12/2014,9538
12/12/2014,9986
12/12/2014,10508
12/12/2014,10995
12/12/2014,10977
12/12/2014,11009
12/12/2014,11230
12/12/2014,11162
12/12/2014,10900
12/12/2014,10543
12/12/2014,10458
12/12/2014,10668
12/12/2014,11255
12/12/2014,12499
12/12/2014,12606
12/12/2014,12339
12/12/2014,12068
12/12/2014,11685
12/12/2014,11081
12/12/2014,10398
12/13/2014,9808
12/13/2014,9697
12/13/2014,9396
12/13/2014,9271
12/13/2014,9280
12/13/2014,9423
12/13/2014,9846
12/13/2014,10244
12/13/2014,10895
12/13/2014,11788
12/13/2014,12157
12/13/2014,11766
12/13/2014,11557
12/13/2014,11172
12/13/2014,11383
12/13/2014,11487
12/13/2014,11701
12/13/2014,12927
12/13/2014,13220
12/13/2014,13138
12/13/2014,12863
12/13/2014,12266
12/13/2014,11609
12/13/2014,10925
12/14/2014,10598
12/14/2014,10286
12/14/2014,10122
12/14/2014,10163
12/14/2014,10467
12/14/2014,11006
12/14/2014,11860
12/14/2014,12840
12/14/2014,12693
12/14/2014,12398
12/14/2014,12043
12/14/2014,11668
12/14/2014,11278
12/14/2014,11138
12/14/2014,11176
12/14/2014,11537
12/14/2014,12400
12/14/2014,13798
12/14/2014,14221
12/14/2014,14103
12/14/2014,13755
12/14/2014,13083
12/14/2014,12442
12/14/2014,11544
12/15/2014,10665
12/15/2014,10287
12/15/2014,10093
12/15/2014,10065
12/15/2014,10216
12/15/2014,10744
12/15/2014,12202
12/15/2014,13422
12/15/2014,12939
12/15/2014,12568
12/15/2014,12425
12/15/2014,12077
12/15/2014,11869
12/15/2014,11809
12/15/2014,11861
12/15/2014,12004
12/15/2014,12498
12/15/2014,13850
12/15/2014,14145
12/15/2014,14221
12/15/2014,14014
12/15/2014,13327
12/15/2014,12364
12/15/2014,11496
12/16/2014,11052
12/16/2014,10772
12/16/2014,10798
12/16/2014,10834
12/16/2014,11105
12/16/2014,11592
12/16/2014,12443
12/16/2014,13357
12/16/2014,13106
12/16/2014,12656
12/16/2014,12431
12/16/2014,12210
12/16/2014,11923
